107.06.27,豆薯,屏東市,9.8,2268.0
107.06.27,小番茄-聖女,台北二,46.5,2256.0
107.06.27,芥菜-小芥菜,台北一,33.3,2248.0
107.06.27,甜瓜-美濃,高雄市,13.9,2247.0
107.06.27,芹菜-白梗,台北二,39.6,2244.0
107.06.27,玉米-甜軟殼,台北二,9.6,2240.0
107.06.27,其他蔬菜,板橋區,37.5,2238.2
107.06.27,甜椒-彩色種,台北二,30.5,2238.0
107.06.27,甘薯-其他,台北一,16.5,2210.0
107.06.27,玉米-超甜白,台北二,7.5,2202.0
107.06.27,竹筍-烏殼綠,桃農,24.2,2200.0
107.06.27,其他,嘉義市,18.0,2200.0
107.06.27,香蕉,嘉義市,17.0,2200.0
107.06.27,芹菜-青梗,屏東市,36.9,2194.0
107.06.27,茭白筍-帶殼,高雄市,76.6,2179.0
107.06.27,梨-其他,三重區,35.0,2176.0
107.06.27,甜瓜-美濃,台北二,30.5,2170.0
107.06.27,莧菜-白莧菜,台中市,34.9,2165.0
107.06.27,荔枝-竹葉黑,板橋區,31.9,2164.0
107.06.27,萵苣菜-油麥菜,三重區,16.9,2160.0
107.06.27,扁蒲-花蒲,高雄市,16.3,2155.0
107.06.27,小番茄-聖女,三重區,25.9,2154.0
107.06.27,荔枝-竹葉黑,台北一,32.3,2146.0
107.06.27,甜瓜-溫室吊瓜,台北一,98.2,2134.0
107.06.27,葡萄柚-進口紅肉,台北二,27.3,2130.0
107.06.27,紅鳳菜-紅鳳菜,台北一,26.3,2127.0
107.06.27,韭菜-韭菜花,溪湖鎮,44.4,2125.0
107.06.27,豆薯,高雄市,16.0,2120.0
107.06.27,花胡瓜,屏東市,30.7,2111.0
107.06.27,包心白菜-包白,台中市,5.6,2105.0
107.06.27,茭白筍-帶殼,台北二,59.4,2098.0
107.06.27,胡瓜-黑刺,三重區,10.0,2093.0
107.06.27,胡瓜-黑刺,溪湖鎮,15.4,2093.0
107.06.27,蕹菜-小葉,板橋區,42.3,2087.0
107.06.27,芒果-紅龍玉文,高雄市,31.6,2076.0
107.06.27,茄子-麻荸茄,三重區,14.8,2071.0
107.06.27,蘿蔔-矸仔,三重區,5.0,2070.0
107.06.27,菜豆-青色,台中市,21.0,2069.0
107.06.27,蘿蔔-矸仔,板橋區,8.6,2065.0
107.06.27,甜瓜-溫室吊瓜,三重區,48.2,2056.5
107.06.27,青蔥-粉蔥,台中市,37.2,2051.0
107.06.27,甜桃-甜桃進口,板橋區,90.0,2040.0
107.06.27,芒果-芒果青,三重區,10.6,2039.0
107.06.27,萵苣菜-結球萵,台北一,16.8,2011.0
107.06.27,金絲菇(盒)-盒裝,台北二,2.5,2008.0
107.06.27,小番茄-玉女,台北一,131.2,2008.0
107.06.27,菜豆-青色,板橋區,20.8,2004.0
107.06.27,苦瓜-白大米,台中市,11.9,2002.0
107.06.27,奇異果-進口,高雄市,107.5,2002.0
107.06.27,椰子,高雄市,8.8,2000.0
107.06.27,芋-檳榔心芋,高雄市,50.5,2000.0
107.06.27,南瓜-木瓜形,台中市,10.7,1998.0
107.06.27,冬瓜-白皮,台中市,4.6,1994.0
107.06.27,韭菜-白頭,屏東市,16.1,1992.0
107.06.27,雜柑-檸檬,高雄市,32.1,1990.0
107.06.27,萵苣菜-結球萵,桃農,11.1,1988.0
107.06.27,芽菜類-綠豆芽,板橋區,8.1,1984.0
107.06.27,扁蒲-花蒲,台北二,8.8,1980.0
107.06.27,蕹菜-小葉,三重區,29.9,1980.0
107.06.27,大蒜-軟梗,台北一,63.5,1976.0
107.06.27,甘藷葉,高雄市,43.8,1972.0
107.06.27,竹筍-麻竹筍,三重區,25.6,1969.0
107.06.27,甘藷-臺農66號,三重區,6.6,1950.0
107.06.27,菜豆-青色,三重區,13.6,1949.0
107.06.27,桃子-進口,高雄市,285.9,1927.0
107.06.27,薑-粉薑,板橋區,35.1,1926.0
107.06.27,蘋果-富士(進口),豐原區,116.49,1923.0
107.06.27,荔枝-黑葉,豐原區,42.52,1919.0
107.06.27,火鶴花-太極,台北市場,8.4,1913.0
107.06.27,其他菇類-其他菇類,台北一,23.8,1909.0
107.06.27,蘿蔔-矸仔,桃農,4.9,1905.0
107.06.27,蕹菜-小葉,豐原區,20.95,1900.0
107.06.27,芥藍菜,豐原區,24.16,1900.0
107.06.27,甘藷葉,三重區,14.1,1896.0
107.06.27,甜椒-彩色種,高雄市,57.8,1890.0
107.06.27,茭白筍-帶殼,屏東市,53.6,1889.0
107.06.27,洋蔥-進口,台北二,17.5,1880.0
107.06.27,芒果-黑香金興,台北一,44.9,1879.0
107.06.27,芹菜-白梗,高雄市,58.0,1868.0
107.06.27,蘆筍-綠蘆筍,台北一,126.6,1852.0
107.06.27,甘藷葉,桃農,16.3,1848.0
107.06.27,番石榴-紅心,三重區,25.8,1842.0
107.06.27,杏鮑菇,台北二,52.2,1841.0
107.06.27,芥藍菜,高雄市,46.1,1838.0
107.06.27,洋香瓜-網狀綠肉,台北二,14.0,1837.0
107.06.27,萵苣菜-油麥菜,板橋區,24.4,1833.0
107.06.27,番石榴-帝王芭,台北一,41.1,1826.0
107.06.27,甘薯-改良種,台中市,5.7,1826.0
107.06.27,薯蕷-白薯蕷,台北二,29.3,1825.0
107.06.27,黃秋葵,台北一,79.1,1815.0
107.06.27,甘藍-改良尖,台中市,3.0,1800.0
107.06.27,萵苣菜-本島圓葉,豐原區,18.44,1800.0
107.06.27,雜柑-檸檬,嘉義市,26.0,1800.0
107.06.27,辣椒-紅小,台北一,76.8,1799.0
107.06.27,洋香瓜-網狀紅肉,板橋區,17.4,1797.0
107.06.27,薑-老薑,台北一,60.2,1796.0
107.06.27,薑-嫩薑,台北二,73.1,1776.0
107.06.27,桃子-進口,板橋區,200.0,1775.0
107.06.27,葡萄-巨峰,豐原區,51.69,1774.0
107.06.27,芒果-黑香金興,台中市,37.9,1770.0
107.06.27,竹筍-麻竹筍,高雄市,53.5,1770.0
107.06.27,芽菜類-綠豆芽,台北二,12.0,1769.0
107.06.27,大菊-白天星,台北市場,62.9,1769.0
107.06.27,火龍果-紅肉,豐原區,35.26,1763.0
107.06.27,竹筍-烏殼綠,高雄市,33.4,1760.0
107.06.27,敏豆-白豆,台北二,105.7,1749.0
107.06.27,隼人瓜,台北一,8.8,1749.0
107.06.27,蝴蝶蘭-白黃心,台北市場,27.1,1737.0
107.06.27,甜瓜-其他,三重區,40.0,1734.0
107.06.27,芋-檳榔心芋,台北二,40.6,1727.0
107.06.27,青蔥-粉蔥,桃農,38.3,1720.0
107.06.27,絲瓜-絲瓜,豐原區,12.02,1720.0
107.06.27,葡萄柚-進口紅肉,台中市,100.0,1700.0
107.06.27,木瓜-青木瓜,台北二,15.2,1697.0
107.06.27,蓮霧-子彈型,三重區,25.0,1691.0
107.06.27,雜柑-無子檸檬,台中市,18.6,1689.0
107.06.27,雜柑-其他,台中市,15.7,1684.0
107.06.27,鳳梨-其他,台北二,9.3,1683.0
107.06.27,其他蔬菜,台中市,25.0,1683.0
107.06.27,馬鈴薯-本產,板橋區,19.3,1680.0
107.06.27,梨-幸水梨,台北一,71.7,1679.0
107.06.27,洋菇(盒)-盒裝,台北一,43.3,1668.0
107.06.27,韭菜-白頭,台北二,37.4,1664.0
107.06.27,薑-老薑,台北二,64.3,1664.0
107.06.27,花椰菜-青梗,台北一,73.2,1664.0
107.06.27,玉米-超甜白,台中市,10.8,1660.0
107.06.27,苦瓜-白大米,桃農,11.0,1655.0
107.06.27,荔枝-桂味,三重區,40.1,1651.0
107.06.27,油菜,豐原區,16.36,1650.0
107.06.27,火龍果-白肉,高雄市,23.3,1648.0
107.06.27,南瓜-木瓜形,板橋區,12.2,1642.0
107.06.27,尤加利葉-尤加利葉,台北市場,23.8,1635.0
107.06.27,其他菇類-其他菇類,台北二,19.5,1629.0
107.06.27,芒果-紅龍玉文,板橋區,26.4,1628.0
107.06.27,荔枝-竹葉黑,三重區,41.7,1625.0
107.06.27,萵苣菜-本島圓葉,屏東市,35.6,1622.0
107.06.27,茉莉花-茉莉花,台北市場,11.3,1620.0
107.06.27,玉米-甜軟殼,三重區,4.1,1620.0
107.06.27,扁蒲-花蒲,板橋區,8.7,1619.0
107.06.27,竹筍-去殼,台北一,23.1,1618.0
107.06.27,其他蔬菜,台北一,28.7,1616.0
107.06.27,荔枝-桂味,嘉義市,45.0,1600.0
107.06.27,葡萄-巨峰,嘉義市,60.0,1600.0
107.06.27,菜豆-青色,溪湖鎮,28.9,1593.0
107.06.27,荔枝-糯米,鳳山區,40.3,1590.0
107.06.27,荔枝-糯米,高雄市,58.3,1589.0
107.06.27,桃子-水蜜桃,三重區,114.2,1588.0
107.06.27,落花生-生落花生,台北一,39.9,1580.0
107.06.27,蘿蔔-進口,屏東市,12.4,1580.0
107.06.27,芹菜-進口,台北一,31.7,1578.0
107.06.27,竹筍-綠竹筍,板橋區,57.8,1572.0
107.06.27,菜豆-青色,高雄市,31.6,1571.0
107.06.27,南瓜-木瓜形,桃農,10.5,1570.0
107.06.27,小白菜-蚵仔白,板橋區,32.0,1567.0
107.06.27,洋香瓜-網狀綠肉,高雄市,21.8,1560.0
107.06.27,韭菜-韭菜黃,台北一,78.4,1554.0
107.06.27,扁蒲-梨子蒲,台北二,16.0,1550.0
107.06.27,花胡瓜,桃農,31.4,1550.0
107.06.27,甘薯-改良種,桃農,7.0,1550.0
107.06.27,小菊-白斯不列,台北市場,40.1,1546.0
107.06.27,小白菜-土白菜,板橋區,25.3,1544.0
107.06.27,青江白菜-小梗,板橋區,29.7,1538.0
107.06.27,菜豆-白色,屏東市,30.7,1538.0
107.06.27,椰子,台北一,26.9,1535.0
107.06.27,菠菜-圓葉,屏東市,51.8,1534.0
107.06.27,麒麟草-麒麟草,台北市場,30.1,1533.0
107.06.27,包心白-進口,板橋區,12.9,1525.0
107.06.27,百香果-改良種,高雄市,50.6,1516.0
107.06.27,梨-蜜梨,三重區,27.6,1514.0
107.06.27,香蕉-旦蕉,台中市,27.8,1511.0
107.06.27,茭白筍-去殼,台北一,107.0,1503.0
107.06.27,青江白菜-小梗,豐原區,22.0,1500.0
107.06.27,荔枝-糯米,嘉義市,52.0,1500.0
107.06.27,玉米-糯米(黑),台北一,9.7,1494.0
107.06.27,洋香瓜-網狀紅肉,三重區,29.0,1488.0
107.06.27,濕木耳,台北一,43.4,1484.0
107.06.27,甘藷-臺農66號,桃農,5.7,1475.0
107.06.27,油菜,板橋區,27.0,1471.0
107.06.27,馬鈴薯-本產,台中市,18.3,1468.0
107.06.27,其他,東勢鎮,44.77,1456.2
107.06.27,芫荽,台北一,144.6,1455.0
107.06.27,芒果-黑香金興,三重區,37.3,1455.0
107.06.27,甜橙-柳橙,三重區,15.0,1442.0
107.06.27,小菊-卡洛琳,台北市場,48.4,1441.0
107.06.27,南瓜-東昇,台北一,44.0,1440.0
107.06.27,萵苣菜-水耕,台北二,63.0,1438.0
107.06.27,芒果-本島,台北一,46.9,1435.0
107.06.27,梨-世紀梨,台北一,37.6,1426.0
107.06.27,鴻禧菇-盒裝,台北一,29.6,1425.0
107.06.27,甜椒-青椒,板橋區,24.3,1419.0
107.06.27,敏豆-白豆,高雄市,115.2,1419.0
107.06.27,甜椒-青椒,三重區,15.7,1414.0
107.06.27,金絲菇,台北二,20.5,1413.0
107.06.27,梨-蜜梨,台北一,37.0,1411.0
107.06.27,韭菜-白頭,豐原區,23.78,1410.0
107.06.27,莧菜-白莧菜,豐原區,30.29,1400.0
107.06.27,椰子,嘉義市,16.0,1400.0
107.06.27,奇異果-進口,嘉義市,115.0,1400.0
107.06.27,香蕉,台東市,20.8,1400.0
107.06.27,絲瓜-絲瓜,台東市,19.0,1397.0
107.06.27,木瓜-日昇種,三重區,12.1,1394.0
107.06.27,甜瓜-美濃,豐原區,22.01,1394.0
107.06.27,李-其他,台北一,55.9,1387.0
107.06.27,櫻桃-進口,台北二,214.5,1385.0
107.06.27,洋香瓜-網狀綠肉,台北一,28.7,1384.0
107.06.27,包心白菜-包白,台東市,25.0,1383.0
107.06.27,白竹-白竹,台北市場,36.4,1379.0
107.06.27,馬鈴薯-進口,台北一,30.4,1366.0
107.06.27,大蒜-硬梗,屏東市,41.6,1364.0
107.06.27,小菊-粉,台北市場,30.6,1361.0
107.06.27,玉米-甜軟殼,桃農,7.1,1360.0
107.06.27,芹菜-白梗,豐原區,40.43,1360.0
107.06.27,蕃茄-黑柿,高雄市,41.5,1360.0
107.06.27,甜椒-新香,屏東市,18.5,1348.0
107.06.27,胡瓜-黑刺,台中市,13.1,1340.0
107.06.27,青花苔-進口,板橋區,61.4,1338.0
107.06.27,小白菜-土白菜,台北二,44.8,1334.0
107.06.27,芹菜-白梗,板橋區,36.0,1327.0
107.06.27,木瓜-青木瓜,高雄市,19.7,1320.0
107.06.27,蘿蔔-矸仔,台中市,5.3,1310.0
107.06.27,萵苣菜-蘿美,台北一,47.6,1309.0
107.06.27,南瓜-栗子,台北二,38.6,1307.0
107.06.27,絲瓜-絲瓜,桃農,16.8,1304.0
107.06.27,花椰菜-青梗,豐原區,23.54,1300.0
107.06.27,荔枝-黑葉,嘉義市,44.0,1300.0
107.06.27,扁蒲-花蒲,台中市,8.4,1298.0
107.06.27,南瓜-栗子,台北一,31.0,1294.0
107.06.27,青蔥-粉蔥,溪湖鎮,42.0,1290.0
107.06.27,萵苣菜-進口,高雄市,30.3,1288.0
107.06.27,海菜-水蓮,台北一,80.9,1285.0
107.06.27,小番茄-玉女,三重區,46.1,1272.0
107.06.27,韭菜-白頭,高雄市,30.5,1272.0
107.06.27,菠菜-角葉,高雄市,82.8,1270.0
107.06.27,冬瓜-白皮,桃農,5.0,1252.0
107.06.27,青花苔-進口,桃農,48.0,1246.0
107.06.27,李-黃肉李,台北一,44.6,1240.0
107.06.27,萵苣菜-油麥菜,台中市,17.5,1240.0
107.06.27,西瓜-黃肉,豐原區,9.84,1240.0
107.06.27,梨-世紀梨,台北二,34.8,1239.0
107.06.27,番石榴-帝王芭,台中市,19.1,1236.0
107.06.27,九層塔,台北二,26.6,1233.0
107.06.27,萵苣菜-本島圓葉,台北二,34.1,1220.0
107.06.27,玉米-超甜白,桃農,7.6,1220.0
107.06.27,蕹菜-小葉,台中市,30.4,1220.0
107.06.27,萵苣菜-本島圓葉,高雄市,53.6,1220.0
107.06.27,玉米-其他,台北一,16.4,1216.0
107.06.27,冬瓜-白皮,板橋區,3.7,1201.0
107.06.27,葡萄柚-進口紅肉,板橋區,40.0,1200.0
107.06.27,甘藍-進口,板橋區,21.8,1200.0
107.06.27,甘藍-改良尖,三重區,3.2,1200.0
107.06.27,甘藍-改良尖,桃農,3.4,1200.0
107.06.27,萵苣菜-油麥菜,桃農,23.5,1200.0
107.06.27,青花苔-進口,豐原區,43.75,1200.0
107.06.27,蘿蔔-矸仔,豐原區,8.75,1200.0
107.06.27,小番茄-聖女,嘉義市,32.0,1200.0
107.06.27,番石榴-珍珠芭,嘉義市,19.0,1200.0
107.06.27,甘藍-改良尖,高雄市,3.4,1200.0
107.06.27,蘋果-富士(進口),台東市,71.3,1200.0
107.06.27,菜豆-白色,台北一,27.4,1197.0
107.06.27,花胡瓜,溪湖鎮,36.5,1191.0
107.06.27,苦瓜-白大米,豐原區,17.31,1190.0
107.06.27,芹菜-進口,高雄市,35.4,1190.0
107.06.27,櫻桃-進口,高雄市,386.8,1186.0
107.06.27,非洲菊-混合色,台北市場,35.4,1185.0
107.06.27,南瓜-圓形,三重區,11.5,1182.0
107.06.27,胡蘿蔔-未洗,板橋區,8.7,1170.0
107.06.27,鹹菜-清心,屏東市,22.8,1168.0
107.06.27,皇宮菜-小葉,台北一,41.6,1150.0
107.06.27,茄子-麻荸茄,桃農,19.1,1139.0
107.06.27,辣椒-朝天椒,台北二,30.7,1135.0
107.06.27,荔枝-糯米,豐原區,58.34,1134.0
107.06.27,鳳梨-其他,三重區,6.9,1130.0
107.06.27,濕木耳,台北二,44.8,1122.0
107.06.27,玉米-進口,台北一,136.9,1120.0
107.06.27,甘蔗-帶皮,板橋區,9.0,1120.0
107.06.27,甜瓜-溫室吊瓜,台北二,62.2,1113.0
107.06.27,荔枝-其他,台北一,115.2,1106.0
107.06.27,青蔥-日蔥,台東市,29.0,1102.0
107.06.27,包心白菜-包頭蓮,台中市,12.4,1100.0
107.06.27,扁蒲-花蒲,豐原區,9.18,1100.0
107.06.27,芋-麵芋,屏東市,25.0,1100.0
107.06.27,鳳梨-金鑽鳳梨,台東市,14.2,1100.0
107.06.27,芒果-愛文,台東市,38.7,1100.0
107.06.27,大蒜-蒜仁,台北二,70.0,1098.0
107.06.27,葡萄-進口無子,台北二,108.3,1096.0
107.06.27,洋蔥-本產,三重區,6.2,1095.0
107.06.27,荔枝-桂味,台北二,55.5,1091.0
107.06.27,玉米-甜硬殼,板橋區,8.2,1086.0
107.06.27,黃秋葵,高雄市,77.6,1085.0
107.06.27,薑-粉薑,台北一,56.3,1080.0
107.06.27,萵苣菜-結球萵,板橋區,10.7,1080.0
107.06.27,薑-老薑,屏東市,43.1,1080.0
107.06.27,香蕉-其他,台北一,16.1,1078.0
107.06.27,梨-新興梨,高雄市,51.7,1078.0
107.06.27,芥菜-小芥菜,高雄市,48.0,1075.0
107.06.27,胡蘿蔔-未洗,台北一,11.8,1074.0
107.06.27,芥藍菜,台北二,39.6,1069.0
107.06.27,玉米-甜硬殼,台北一,18.8,1069.0
107.06.27,芥菜-小芥菜,台北二,29.3,1066.0
107.06.27,甜椒-青椒,台中市,17.6,1066.0
107.06.27,芒果-本島,台中市,34.1,1064.0
107.06.27,甘藷葉,台中市,16.9,1062.0
107.06.27,青江白菜-小梗,台中市,32.4,1061.0
107.06.27,莧菜-白莧菜,屏東市,37.9,1061.0
107.06.27,絲瓜-角瓜,台北一,47.6,1060.0
107.06.27,金絲菇,台北一,17.5,1060.0
107.06.27,毛豆-豆仁,台北一,89.1,1058.0
107.06.27,葡萄-進口,台中市,125.9,1056.0
107.06.27,芹菜-進口,台北二,32.5,1053.0
107.06.27,火鶴花-翠綠,台北市場,6.3,1051.0
107.06.27,火鶴花-月光,台北市場,7.2,1050.0
107.06.27,芋-檳榔心芋,豐原區,55.71,1050.0
107.06.27,皇宮菜-小葉,台北二,35.2,1048.0
107.06.27,菠菜-角葉,台北二,46.3,1045.0
107.06.27,苦瓜-翠綠,台北一,25.4,1045.0
107.06.27,火龍果-白肉,東勢鎮,42.58,1044.0
107.06.27,大蒜-蔥蒜,台北一,19.7,1042.0
107.06.27,玉米-甜軟殼,台中市,5.9,1040.0
107.06.27,鹹菜-帶葉,高雄市,36.5,1040.0
107.06.27,黃梔花-黃梔花,台北市場,27.4,1039.0
107.06.27,洋蔥-本產,豐原區,12.0,1027.0
107.06.27,敏豆-白豆,屏東市,83.4,1027.0
107.06.27,木瓜-日昇種,台北二,19.0,1026.0
107.06.27,蓮霧-巴掌蓮霧,台北一,42.5,1026.0
107.06.27,葡萄-巨峰,桃農,60.8,1025.0
107.06.27,辣椒-紅小,屏東市,42.1,1025.0
107.06.27,菜豆-青色,桃農,25.4,1023.0
107.06.27,洋菇(盒)-盒裝,台北二,33.1,1022.0
107.06.27,其他-進口,台北一,134.0,1020.0
107.06.27,芋-檳榔心芋,板橋區,33.2,1020.0
107.06.27,南瓜-圓形,台北二,13.7,1017.0
107.06.27,萵苣菜-蘿美,台北二,49.1,1013.0
107.06.27,木瓜-日昇種,台中市,20.6,1002.0
107.06.27,甘藍-改良尖,台北二,7.4,1000.0
107.06.27,蘿蔔-進口,豐原區,15.0,1000.0
107.06.27,莧菜-白莧菜,高雄市,41.8,990.0
107.06.27,小白菜-土白菜,屏東市,36.1,990.0
107.06.27,火龍果-白肉,桃農,32.8,988.0
107.06.27,蕹菜-水蕹菜,台中市,26.9,984.0
107.06.27,萵苣菜-廣東萵,台北一,43.1,980.0
107.06.27,甜橙-進口,台中市,100.0,980.0
107.06.27,花椰菜-青梗,高雄市,78.6,979.0
107.06.27,豆薯,台北二,8.0,975.0
107.06.27,西瓜-秀鈴,台中市,6.9,971.0
107.06.27,進口石斛蘭-深紅,台北市場,95.6,970.0
107.06.27,薯蕷-白薯蕷,三重區,23.9,968.0
107.06.27,甘薯-其他,板橋區,9.7,960.0
107.06.27,南瓜-木瓜形,溪湖鎮,11.6,960.0
107.06.27,芹菜-白梗,桃農,42.7,957.0
107.06.27,大蒜-軟梗,高雄市,83.0,956.0
107.06.27,小番茄-玉女,台北二,82.1,948.0
107.06.27,溼香菇,台北二,103.2,940.0
107.06.27,雜柑-桔子,台北一,23.9,940.0
107.06.27,萵苣菜-油麥菜,豐原區,23.78,940.0
107.06.27,葡萄柚-進口紅肉,高雄市,37.4,940.0
107.06.27,花胡瓜,台東市,35.0,939.0
107.06.27,波羅蜜,台北一,25.0,931.0
107.06.27,梨-新興梨,板橋區,36.6,930.0
107.06.27,小番茄-聖女,高雄市,28.6,930.0
107.06.27,薑-粉薑,高雄市,70.5,930.0
107.06.27,蘆筍-進口,台北一,177.4,921.0
107.06.27,桃子-水蜜桃,東勢鎮,64.34,916.8
107.06.27,西瓜-鳳光、英妙,台北一,11.3,912.0
107.06.27,桃子-水蜜桃,台中市,92.1,908.0
107.06.27,包心白菜-其他,台北二,17.8,900.0
107.06.27,荔枝-黑葉,板橋區,31.0,900.0
107.06.27,玉米-超甜白,三重區,4.8,900.0
107.06.27,洋蔥-本產,桃農,12.0,900.0
107.06.27,醃瓜-乾,屏東市,16.6,900.0
107.06.27,西瓜-黃肉,台東市,14.8,900.0
107.06.27,紅鳳菜-紅鳳菜,台北二,30.6,894.0
107.06.27,芒果-本島,三重區,28.5,892.0
107.06.27,茭白筍-帶殼,板橋區,57.0,890.0
107.06.27,蘿蔔-進口,台東市,15.0,890.0
107.06.27,葡萄柚-紅肉,台北一,25.9,888.0
107.06.27,茭白筍-去殼,台北二,117.7,883.0
107.06.27,菜豆-紅色,台北一,17.5,883.0
107.06.27,胡蘿蔔-清洗,豐原區,11.42,880.0
107.06.27,苦瓜-白大米,台東市,35.0,880.0
107.06.27,苦瓜-青大米,台北二,12.1,879.0
107.06.27,甜椒-彩色種,台中市,18.2,877.0
107.06.27,玉米-玉米筍,高雄市,63.2,876.0
107.06.27,桃子-福壽桃,高雄市,44.5,876.0
107.06.27,茄子-胭脂茄,板橋區,9.0,873.0
107.06.27,油菜,台中市,23.9,873.0
107.06.27,馬鈴薯-進口,台北二,26.5,870.0
107.06.27,越瓜,台北一,2.9,866.0
107.06.27,蕹菜-水蕹菜,台北一,30.6,864.0
107.06.27,苦瓜-其他,三重區,10.2,864.0
107.06.27,玉米-超甜白,板橋區,4.2,860.0
107.06.27,胡瓜-黑刺,豐原區,12.33,860.0
107.06.27,木瓜-青木瓜,三重區,13.5,858.0
107.06.27,雜柑-桔子,台北二,14.5,852.0
107.06.27,隼人瓜,台北二,11.4,850.0
107.06.27,甘藷-臺農66號,台中市,5.2,850.0
107.06.27,敏豆-白豆,板橋區,76.2,848.0
107.06.27,蓮霧-其他,台北一,134.6,846.0
107.06.27,百合竹-百合竹,台北市場,5.7,845.0
107.06.27,雪裡紅,台北一,17.0,840.0
107.06.27,甘薯-改良種,三重區,6.5,840.0
107.06.27,椰子,台中市,15.3,840.0
107.06.27,榴槤-進口,台中市,125.0,840.0
107.06.27,馬鈴薯-本產,豐原區,25.77,840.0
107.06.27,其他,板橋區,27.4,837.0
107.06.27,梨-4029梨,三重區,59.4,831.0
107.06.27,芥藍菜,屏東市,21.5,826.0
107.06.27,雪裡紅,高雄市,28.4,820.0
107.06.27,落花生-生落花生,台北二,38.9,818.0
107.06.27,茂谷柑,台北二,6.4,816.0
107.06.27,葡萄柚-紅肉,台中市,15.3,816.0
107.06.27,甜椒-青椒,桃農,10.0,814.0
107.06.27,梨-4029梨,台北一,39.3,806.0
107.06.27,隼人瓜苗-瓜苗,桃農,39.0,806.0
107.06.27,香蕉-芭蕉,板橋區,19.3,803.0
107.06.27,甜桃-甜桃進口,台北一,80.0,800.0
107.06.27,百香果-改良種,嘉義市,67.0,800.0
107.06.27,火龍果-紅肉,台東市,36.4,800.0
107.06.27,西瓜-大西瓜,台東市,13.2,800.0
107.06.27,玫瑰-萬年紅,台北市場,61.2,795.0
107.06.27,金絲菇,板橋區,18.9,795.0
107.06.27,奇異果-進口,豐原區,119.06,793.0
107.06.27,蕃茄-黑柿,屏東市,16.0,791.0
107.06.27,鹹菜-清心,高雄市,41.3,790.0
107.06.27,落花生-生落花生,台中市,31.4,789.0
107.06.27,蓮霧-子彈型,台北一,42.2,784.0
107.06.27,櫻桃-進口,台中市,500.0,781.0
107.06.27,芹菜-西洋芹菜,高雄市,29.3,780.0
107.06.27,薑-老薑,高雄市,76.7,780.0
107.06.27,韭菜-韭菜花,台北二,46.1,775.0
107.06.27,甘薯-其他,台北二,15.5,775.0
107.06.27,萵苣菜-結球萵,台北二,29.4,774.0
107.06.27,韭菜-青頭,台北二,22.5,774.0
107.06.27,甜椒-彩色種,三重區,21.4,774.0
107.06.27,甜椒-彩色種,屏東市,41.4,773.0
107.06.27,小白菜-蚵仔白,台中市,36.1,771.0
107.06.27,豆薯,台中市,9.3,770.0
107.06.27,椰子,板橋區,9.0,768.0
107.06.27,楊桃-馬來亞種,台中市,17.9,768.0
107.06.27,辣椒-糯米椒,台北一,43.0,767.0
107.06.27,洋蔥-進口,台北一,19.9,765.0
107.06.27,玉米-糯米(白),台北二,7.4,760.0
107.06.27,甘薯-芋仔甘藷,台北一,8.2,760.0
107.06.27,甜椒-青椒,豐原區,22.63,760.0
107.06.27,南瓜-圓形,板橋區,9.5,751.0
107.06.27,小白菜-土白菜,豐原區,21.0,750.0
107.06.27,包心白-進口,豐原區,18.0,750.0
107.06.27,胡蘿蔔-清洗,台東市,15.0,750.0
107.06.27,菜豆-白色,溪湖鎮,43.2,749.0
107.06.27,馬鈴薯-本產,三重區,17.6,747.0
107.06.27,海菜-海帶,屏東市,24.6,744.0
107.06.27,竹筍-烏殼綠,台中市,24.7,740.0
107.06.27,西瓜-黑美人,高雄市,13.4,740.0
107.06.27,蓮藕,台北二,48.9,736.0
107.06.27,隼人瓜苗-瓜苗,板橋區,44.0,734.0
107.06.27,進口滿天星-白,台北市場,89.3,730.0
107.06.27,杏鮑菇,桃農,25.8,728.0
107.06.27,蕃茄-黑柿,豐原區,15.06,725.0
107.06.27,南瓜-木瓜形,豐原區,10.19,723.0
107.06.27,青花苔,屏東市,29.4,720.0
107.06.27,甜瓜-美濃,板橋區,16.9,717.0
107.06.27,小番茄-聖女,豐原區,30.52,717.0
107.06.27,芽菜類-黃豆牙,台北一,20.1,716.0
107.06.27,蕃茄-牛蕃茄,台東市,38.0,715.0
107.06.27,皇宮菜-大葉,台北一,26.3,713.0
107.06.27,芥藍菜-芥藍芽,台北二,32.8,712.0
107.06.27,木瓜-日昇種,台北一,16.5,712.0
107.06.27,葡萄柚-進口紅肉,三重區,54.1,710.0
107.06.27,芋-檳榔心芋,台中市,31.3,710.0
107.06.27,黃秋葵,豐原區,45.0,700.0
107.06.27,薑-嫩薑,豐原區,62.14,700.0
107.06.27,胡蘿蔔-未洗,溪湖鎮,11.0,700.0
107.06.27,金絲菇,高雄市,41.4,700.0
107.06.27,甜瓜-美濃,台東市,31.2,700.0
107.06.27,千代蘭-千代蘭,台北市場,96.8,698.0
107.06.27,萵苣菜-結球萵,台中市,18.4,695.0
107.06.27,雜柑-其他,台北一,13.8,694.0
107.06.27,扁蒲-梨子蒲,三重區,4.5,691.0
107.06.27,敏豆-白豆,台中市,76.4,689.0
107.06.27,辣椒-紅小,豐原區,38.2,687.0
107.06.27,波羅蜜,台北二,14.5,686.0
107.06.27,苦瓜-青大米,桃農,9.9,686.0
