資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180622,00654R,6,23,600000,7.08
20180622,00654R,7,11,408000,4.81
20180622,00654R,8,4,187000,2.20
20180622,00654R,9,14,1085000,12.81
20180622,00654R,10,3,372000,4.39
20180622,00654R,11,1,243000,2.87
20180622,00654R,12,3,1573000,18.58
20180622,00654R,13,1,788000,9.30
20180622,00654R,14,0,0,0.00
20180622,00654R,15,1,1316000,15.54
20180622,00654R,16,0,0,0.00
20180622,00654R,17,408,8466000,100.00
20180622,00655L,1,45,10874,0.00
20180622,00655L,2,6730,17861523,3.40
20180622,00655L,3,2956,24240976,4.62
20180622,00655L,4,1368,18004581,3.43
20180622,00655L,5,1057,19777000,3.77
20180622,00655L,6,1097,28554049,5.44
20180622,00655L,7,616,22321523,4.25
20180622,00655L,8,458,21433000,4.08
20180622,00655L,9,934,68285495,13.02
20180622,00655L,10,387,55898368,10.65
20180622,00655L,11,149,42249000,8.05
20180622,00655L,12,41,20240000,3.85
20180622,00655L,13,13,9150000,1.74
20180622,00655L,14,11,10431000,1.98
20180622,00655L,15,42,166000611,31.65
20180622,00655L,16,0,0,0.00
20180622,00655L,17,15904,524458000,100.00
20180622,00656R,1,0,0,0.00
20180622,00656R,2,101,231000,2.34
20180622,00656R,3,22,191000,1.93
20180622,00656R,4,14,193000,1.95
20180622,00656R,5,11,200000,2.02
20180622,00656R,6,8,210000,2.13
20180622,00656R,7,2,76000,0.77
20180622,00656R,8,1,43000,0.43
20180622,00656R,9,2,180000,1.82
20180622,00656R,10,1,111000,1.12
20180622,00656R,11,2,663000,6.72
20180622,00656R,12,2,1091000,11.06
20180622,00656R,13,0,0,0.00
20180622,00656R,14,0,0,0.00
20180622,00656R,15,3,6668000,67.64
20180622,00656R,16,0,0,0.00
20180622,00656R,17,169,9857000,100.00
20180622,00657,1,8,2444,0.05
20180622,00657,2,68,126556,2.60
20180622,00657,3,8,63000,1.29
20180622,00657,4,3,43000,0.88
20180622,00657,5,2,40000,0.82
20180622,00657,6,2,55000,1.13
20180622,00657,7,1,35000,0.71
20180622,00657,8,2,94000,1.93
20180622,00657,9,1,58000,1.19
20180622,00657,10,2,366000,7.52
20180622,00657,11,2,730000,15.00
20180622,00657,12,1,500000,10.27
20180622,00657,13,2,1381000,28.39
20180622,00657,14,0,0,0.00
20180622,00657,15,1,1370000,28.16
20180622,00657,16,0,0,0.00
20180622,00657,17,103,4864000,100.00
20180622,00657K,1,0,0,0.00
20180622,00657K,2,1,1000,1.33
20180622,00657K,3,0,0,0.00
20180622,00657K,4,0,0,0.00
20180622,00657K,5,0,0,0.00
20180622,00657K,6,0,0,0.00
20180622,00657K,7,1,32900,43.92
20180622,00657K,8,1,41000,54.73
20180622,00657K,9,0,0,0.00
20180622,00657K,10,0,0,0.00
20180622,00657K,11,0,0,0.00
20180622,00657K,12,0,0,0.00
20180622,00657K,13,0,0,0.00
20180622,00657K,14,0,0,0.00
20180622,00657K,15,0,0,0.00
20180622,00657K,16,0,0,0.00
20180622,00657K,17,3,74900,100.00
20180622,00658L,1,0,0,0.00
20180622,00658L,2,54,104000,2.14
20180622,00658L,3,4,26000,0.53
20180622,00658L,4,6,78000,1.60
20180622,00658L,5,1,20000,0.41
20180622,00658L,6,0,0,0.00
20180622,00658L,7,1,36000,0.74
20180622,00658L,8,0,0,0.00
20180622,00658L,9,2,117000,2.41
20180622,00658L,10,0,0,0.00
20180622,00658L,11,1,217000,4.47
20180622,00658L,12,1,486000,10.03
20180622,00658L,13,0,0,0.00
20180622,00658L,14,1,855000,17.64
20180622,00658L,15,1,2906000,59.97
20180622,00658L,16,0,0,0.00
20180622,00658L,17,72,4845000,100.00
20180622,00659R,1,2,300,0.00
20180622,00659R,2,217,524700,4.01
20180622,00659R,3,74,638000,4.87
20180622,00659R,4,28,375000,2.86
20180622,00659R,5,28,530000,4.05
20180622,00659R,6,25,653000,4.99
20180622,00659R,7,11,404000,3.08
20180622,00659R,8,11,521000,3.98
20180622,00659R,9,11,791000,6.04
20180622,00659R,10,8,1189000,9.09
20180622,00659R,11,1,258000,1.97
20180622,00659R,12,2,909000,6.94
20180622,00659R,13,0,0,0.00
20180622,00659R,14,0,0,0.00
20180622,00659R,15,3,6287000,48.06
20180622,00659R,16,0,0,0.00
20180622,00659R,17,421,13080000,100.00
20180622,00660,1,11,974,0.01
20180622,00660,2,196,388360,4.30
20180622,00660,3,28,217015,2.40
20180622,00660,4,8,106000,1.17
20180622,00660,5,2,38000,0.42
20180622,00660,6,3,63651,0.70
20180622,00660,7,3,102000,1.12
20180622,00660,8,1,45000,0.49
20180622,00660,9,1,60000,0.66
20180622,00660,10,2,382000,4.22
20180622,00660,11,4,993000,10.99
20180622,00660,12,1,420000,4.65
20180622,00660,13,1,662000,7.33
20180622,00660,14,1,833000,9.22
20180622,00660,15,2,4720000,52.26
20180622,00660,16,0,0,0.00
20180622,00660,17,264,9031000,100.00
20180622,00661,1,0,0,0.00
20180622,00661,2,66,124000,3.62
20180622,00661,3,6,50000,1.45
20180622,00661,4,1,11000,0.32
20180622,00661,5,0,0,0.00
20180622,00661,6,1,30000,0.87
20180622,00661,7,0,0,0.00
20180622,00661,8,3,136000,3.97
20180622,00661,9,0,0,0.00
20180622,00661,10,0,0,0.00
20180622,00661,11,3,936000,27.32
20180622,00661,12,0,0,0.00
20180622,00661,13,0,0,0.00
20180622,00661,14,1,900000,26.27
20180622,00661,15,1,1238000,36.14
20180622,00661,16,0,0,0.00
20180622,00661,17,82,3425000,100.00
20180622,00662,1,1436,466352,5.46
20180622,00662,2,489,973623,11.41
20180622,00662,3,44,323199,3.78
20180622,00662,4,11,142062,1.66
20180622,00662,5,5,95000,1.11
20180622,00662,6,5,131327,1.53
20180622,00662,7,2,68000,0.79
20180622,00662,8,0,0,0.00
20180622,00662,9,4,348657,4.08
20180622,00662,10,0,0,0.00
20180622,00662,11,5,1296780,15.20
20180622,00662,12,2,929000,10.89
20180622,00662,13,2,1375000,16.12
20180622,00662,14,1,1000000,11.72
20180622,00662,15,1,1380000,16.18
20180622,00662,16,0,0,0.00
20180622,00662,17,2007,8529000,100.00
20180622,00663L,1,2,101,0.00
20180622,00663L,2,70,173000,4.01
20180622,00663L,3,13,111000,2.57
20180622,00663L,4,4,56000,1.29
20180622,00663L,5,4,73000,1.69
20180622,00663L,6,0,0,0.00
20180622,00663L,7,0,0,0.00
20180622,00663L,8,0,0,0.00
20180622,00663L,9,5,350000,8.12
20180622,00663L,10,3,426899,9.90
20180622,00663L,11,2,420000,9.74
20180622,00663L,12,1,465000,10.79
20180622,00663L,13,1,692000,16.05
20180622,00663L,14,0,0,0.00
20180622,00663L,15,1,1542000,35.78
20180622,00663L,16,0,0,0.00
20180622,00663L,17,106,4309000,100.00
20180622,00664R,1,13,3607,0.00
20180622,00664R,2,1823,4711565,3.02
20180622,00664R,3,786,6702528,4.30
20180622,00664R,4,311,4144000,2.66
20180622,00664R,5,334,6308100,4.05
20180622,00664R,6,335,8890000,5.71
20180622,00664R,7,178,6488200,4.17
20180622,00664R,8,144,6868000,4.41
20180622,00664R,9,307,22776000,14.63
20180622,00664R,10,141,19971000,12.83
20180622,00664R,11,66,17635000,11.33
20180622,00664R,12,15,7422000,4.77
20180622,00664R,13,9,6173000,3.96
20180622,00664R,14,2,1854000,1.19
20180622,00664R,15,18,35628000,22.90
20180622,00664R,16,0,0,0.00
20180622,00664R,17,4482,155575000,100.00
20180622,00665L,1,0,0,0.00
20180622,00665L,2,650,1642000,5.76
20180622,00665L,3,211,1684000,5.91
20180622,00665L,4,85,1094000,3.84
20180622,00665L,5,52,974000,3.42
20180622,00665L,6,78,1976000,6.94
20180622,00665L,7,30,1092000,3.83
20180622,00665L,8,23,1056000,3.70
20180622,00665L,9,46,3420000,12.01
20180622,00665L,10,18,2709000,9.51
20180622,00665L,11,8,2364000,8.30
20180622,00665L,12,4,2056000,7.22
20180622,00665L,13,1,628000,2.20
20180622,00665L,14,2,1925000,6.76
20180622,00665L,15,3,5845000,20.53
20180622,00665L,16,0,0,0.00
20180622,00665L,17,1211,28465000,100.00
20180622,00666R,1,0,0,0.00
20180622,00666R,2,57,114000,1.18
20180622,00666R,3,18,160000,1.66
20180622,00666R,4,8,109000,1.13
20180622,00666R,5,4,72000,0.74
20180622,00666R,6,6,157000,1.63
20180622,00666R,7,3,106000,1.10
20180622,00666R,8,8,380000,3.94
20180622,00666R,9,4,234000,2.43
20180622,00666R,10,3,414000,4.30
20180622,00666R,11,0,0,0.00
20180622,00666R,12,1,567000,5.89
20180622,00666R,13,0,0,0.00
20180622,00666R,14,1,810000,8.41
20180622,00666R,15,2,6501000,67.54
20180622,00666R,16,0,0,0.00
20180622,00666R,17,115,9624000,100.00
20180622,00667,1,12,939,0.01
20180622,00667,2,123,253061,5.13
20180622,00667,3,20,160000,3.24
20180622,00667,4,5,66000,1.33
20180622,00667,5,5,94000,1.90
20180622,00667,6,4,104000,2.10
20180622,00667,7,2,66000,1.33
20180622,00667,8,1,45000,0.91
20180622,00667,9,1,100000,2.02
20180622,00667,10,0,0,0.00
20180622,00667,11,0,0,0.00
20180622,00667,12,1,578000,11.72
20180622,00667,13,0,0,0.00
20180622,00667,14,0,0,0.00
20180622,00667,15,2,3462000,70.23
20180622,00667,16,0,0,0.00
20180622,00667,17,176,4929000,100.00
20180622,00668,1,24,5321,0.00
20180622,00668,2,248,490779,0.61
20180622,00668,3,41,327000,0.40
20180622,00668,4,7,96900,0.12
20180622,00668,5,7,135000,0.16
20180622,00668,6,2,54000,0.06
20180622,00668,7,1,35000,0.04
20180622,00668,8,1,50000,0.06
20180622,00668,9,6,424000,0.52
20180622,00668,10,2,267000,0.33
20180622,00668,11,3,855000,1.06
20180622,00668,12,0,0,0.00
20180622,00668,13,1,630000,0.78
20180622,00668,14,1,821000,1.02
20180622,00668,15,2,75937000,94.76
20180622,00668,16,0,0,0.00
20180622,00668,17,346,80128000,100.00
20180622,00668K,1,2,700,0.48
20180622,00668K,2,1,1000,0.69
20180622,00668K,3,0,0,0.00
20180622,00668K,4,0,0,0.00
20180622,00668K,5,2,36100,25.24
20180622,00668K,6,0,0,0.00
20180622,00668K,7,0,0,0.00
20180622,00668K,8,0,0,0.00
20180622,00668K,9,0,0,0.00
20180622,00668K,10,1,105200,73.56
20180622,00668K,11,0,0,0.00
20180622,00668K,12,0,0,0.00
20180622,00668K,13,0,0,0.00
20180622,00668K,14,0,0,0.00
20180622,00668K,15,0,0,0.00
20180622,00668K,16,0,0,0.00
20180622,00668K,17,6,143000,100.00
20180622,00669R,1,5,870,0.00
20180622,00669R,2,1059,2807000,4.82
20180622,00669R,3,398,3364130,5.78
20180622,00669R,4,161,2130000,3.66
20180622,00669R,5,156,2961000,5.09
20180622,00669R,6,163,4334000,7.45
20180622,00669R,7,71,2623000,4.51
20180622,00669R,8,64,3023000,5.20
20180622,00669R,9,120,9188000,15.80
20180622,00669R,10,50,6933000,11.92
20180622,00669R,11,21,5907000,10.16
20180622,00669R,12,5,2442000,4.20
20180622,00669R,13,3,2001000,3.44
20180622,00669R,14,1,1000000,1.72
20180622,00669R,15,4,9403000,16.17
20180622,00669R,16,0,0,0.00
20180622,00669R,17,2281,58117000,100.00
20180622,00670L,1,0,0,0.00
20180622,00670L,2,252,559000,6.46
20180622,00670L,3,44,361000,4.17
20180622,00670L,4,17,224000,2.59
20180622,00670L,5,11,194000,2.24
20180622,00670L,6,10,263000,3.04
20180622,00670L,7,2,70000,0.80
20180622,00670L,8,0,0,0.00
20180622,00670L,9,4,347000,4.01
20180622,00670L,10,1,158000,1.82
20180622,00670L,11,4,1175000,13.59
20180622,00670L,12,1,600000,6.94
20180622,00670L,13,3,2035000,23.53
20180622,00670L,14,0,0,0.00
20180622,00670L,15,2,2671000,30.89
20180622,00670L,16,1,12000,0.13
20180622,00670L,17,351,8645000,100.00
20180622,00671R,1,2,1000,0.00
20180622,00671R,2,490,1293000,5.09
20180622,00671R,3,188,1598000,6.29
20180622,00671R,4,62,833000,3.28
20180622,00671R,5,65,1252000,4.93
20180622,00671R,6,57,1481000,5.83
20180622,00671R,7,41,1528000,6.01
20180622,00671R,8,18,889000,3.50
20180622,00671R,9,43,3376000,13.29
20180622,00671R,10,13,1640000,6.46
20180622,00671R,11,13,3405000,13.41
20180622,00671R,12,0,0,0.00
20180622,00671R,13,1,637000,2.50
20180622,00671R,14,2,1744000,6.87
20180622,00671R,15,4,5707000,22.48
20180622,00671R,16,0,0,0.00
20180622,00671R,17,999,25384000,100.00
20180622,00672L,1,32,2930,0.00
20180622,00672L,2,2411,5818040,5.69
20180622,00672L,3,686,5694530,5.57
20180622,00672L,4,238,3128500,3.06
20180622,00672L,5,185,3515000,3.43
20180622,00672L,6,133,3480000,3.40
20180622,00672L,7,67,2493000,2.43
20180622,00672L,8,67,3158000,3.09
20180622,00672L,9,89,6677000,6.53
20180622,00672L,10,61,9179000,8.98
20180622,00672L,11,25,7464000,7.30
20180622,00672L,12,8,3798000,3.71
20180622,00672L,13,4,2803000,2.74
20180622,00672L,14,4,3554000,3.47
20180622,00672L,15,9,41422000,40.53
20180622,00672L,16,0,0,0.00
20180622,00672L,17,4019,102187000,100.00
20180622,00673R,1,7,1251,0.00
20180622,00673R,2,1109,2988973,2.43
20180622,00673R,3,523,4343000,3.53
20180622,00673R,4,260,3432000,2.79
20180622,00673R,5,220,4140000,3.37
20180622,00673R,6,266,7063766,5.75
20180622,00673R,7,153,5649000,4.60
20180622,00673R,8,91,4309000,3.51
20180622,00673R,9,195,14496010,11.81
20180622,00673R,10,99,14420000,11.75
20180622,00673R,11,37,10326000,8.41
20180622,00673R,12,12,6068000,4.94
20180622,00673R,13,3,2207000,1.79
20180622,00673R,14,3,2849000,2.32
20180622,00673R,15,21,40410000,32.93
20180622,00673R,16,0,0,0.00
20180622,00673R,17,2999,122703000,100.00
20180622,00674R,1,0,0,0.00
20180622,00674R,2,97,205000,3.35
20180622,00674R,3,15,118000,1.93
20180622,00674R,4,10,124000,2.03
20180622,00674R,5,6,112000,1.83
20180622,00674R,6,4,111000,1.81
20180622,00674R,7,1,35000,0.57
20180622,00674R,8,1,50000,0.81
20180622,00674R,9,0,0,0.00
20180622,00674R,10,2,271000,4.44
20180622,00674R,11,1,220000,3.60
20180622,00674R,12,3,1587000,26.00
20180622,00674R,13,1,759000,12.43
20180622,00674R,14,1,826000,13.53
20180622,00674R,15,1,1685000,27.60
20180622,00674R,16,0,0,0.00
20180622,00674R,17,143,6103000,100.00
20180622,00675L,1,10,1044,0.00
20180622,00675L,2,140,290000,2.56
20180622,00675L,3,33,275000,2.43
20180622,00675L,4,11,142000,1.25
20180622,00675L,5,14,258000,2.28
20180622,00675L,6,8,199000,1.76
20180622,00675L,7,3,120000,1.06
20180622,00675L,8,1,41000,0.36
20180622,00675L,9,6,440000,3.89
20180622,00675L,10,6,852000,7.54
20180622,00675L,11,2,501000,4.43
20180622,00675L,12,1,579000,5.13
20180622,00675L,13,2,1424000,12.61
20180622,00675L,14,0,0,0.00
20180622,00675L,15,3,6163956,54.61
20180622,00675L,16,0,0,0.00
20180622,00675L,17,240,11286000,100.00
20180622,00676R,1,9,2231,0.00
20180622,00676R,2,1080,2964289,1.73
20180622,00676R,3,591,5094460,2.97
20180622,00676R,4,244,3256000,1.90
20180622,00676R,5,265,5018000,2.93
20180622,00676R,6,278,7411000,4.33
20180622,00676R,7,163,6002000,3.50
20180622,00676R,8,131,6243000,3.65
20180622,00676R,9,315,23539000,13.76
20180622,00676R,10,136,19796020,11.57
20180622,00676R,11,99,28576000,16.71
20180622,00676R,12,21,11027000,6.44
20180622,00676R,13,9,6105000,3.56
20180622,00676R,14,8,7230000,4.22
20180622,00676R,15,17,38747000,22.65
20180622,00676R,16,0,0,0.00
20180622,00676R,17,3366,171011000,100.00
20180622,00677U,1,43,10263,0.00
20180622,00677U,2,6026,17022000,1.83
20180622,00677U,3,3112,26630477,2.87
20180622,00677U,4,1200,16051337,1.73
20180622,00677U,5,1272,24179434,2.61
20180622,00677U,6,1276,34136569,3.68
20180622,00677U,7,738,27344000,2.95
20180622,00677U,8,645,30550920,3.30
20180622,00677U,9,1162,88250000,9.53
20180622,00677U,10,625,91940000,9.93
20180622,00677U,11,282,81443000,8.79
20180622,00677U,12,96,47921000,5.17
20180622,00677U,13,45,31429000,3.39
20180622,00677U,14,26,24112000,2.60
20180622,00677U,15,72,384688000,41.55
20180622,00677U,16,0,0,0.00
20180622,00677U,17,16620,925708000,100.00
20180622,00678,1,40,14530,0.04
20180622,00678,2,522,1191380,3.84
20180622,00678,3,81,706000,2.28
20180622,00678,4,15,196000,0.63
20180622,00678,5,14,271000,0.87
20180622,00678,6,16,422090,1.36
20180622,00678,7,8,287000,0.92
20180622,00678,8,9,437000,1.41
20180622,00678,9,9,671000,2.16
20180622,00678,10,2,239000,0.77
20180622,00678,11,0,0,0.00
20180622,00678,12,1,500000,1.61
20180622,00678,13,0,0,0.00
20180622,00678,14,0,0,0.00
20180622,00678,15,8,26013000,84.05
20180622,00678,16,0,0,0.00
20180622,00678,17,725,30948000,100.00
20180622,00679B,1,119,34913,0.00
20180622,00679B,2,1237,2682441,0.30
20180622,00679B,3,251,1992664,0.22
20180622,00679B,4,78,1011000,0.11
20180622,00679B,5,60,1102000,0.12
20180622,00679B,6,51,1322000,0.15
20180622,00679B,7,18,649036,0.07
20180622,00679B,8,16,740764,0.08
20180622,00679B,9,29,1961000,0.22
20180622,00679B,10,5,609182,0.07
20180622,00679B,11,6,1779000,0.20
20180622,00679B,12,2,1086000,0.12
20180622,00679B,13,0,0,0.00
20180622,00679B,14,0,0,0.00
20180622,00679B,15,8,854722000,98.27
20180622,00679B,16,0,0,0.00
20180622,00679B,17,1880,869692000,100.00
20180622,00680L,1,0,0,0.00
20180622,00680L,2,49,91000,1.63
20180622,00680L,3,7,55000,0.98
20180622,00680L,4,1,11000,0.19
20180622,00680L,5,1,18000,0.32
20180622,00680L,6,1,26000,0.46
20180622,00680L,7,1,33000,0.59
20180622,00680L,8,0,0,0.00
20180622,00680L,9,2,137000,2.45
20180622,00680L,10,2,338000,6.06
20180622,00680L,11,1,240000,4.30
20180622,00680L,12,1,531000,9.52
20180622,00680L,13,0,0,0.00
20180622,00680L,14,0,0,0.00
20180622,00680L,15,2,4096000,73.45
20180622,00680L,16,0,0,0.00
20180622,00680L,17,68,5576000,100.00
20180622,00681R,1,0,0,0.00
20180622,00681R,2,50,117000,1.44
20180622,00681R,3,17,154000,1.90
20180622,00681R,4,6,84000,1.03
20180622,00681R,5,2,40000,0.49
20180622,00681R,6,12,321000,3.96
20180622,00681R,7,3,116000,1.43
20180622,00681R,8,12,586000,7.23
20180622,00681R,9,9,602000,7.43
20180622,00681R,10,7,1134000,14.01
20180622,00681R,11,6,1880000,23.22
20180622,00681R,12,2,1100000,13.59
20180622,00681R,13,1,800000,9.88
20180622,00681R,14,0,0,0.00
20180622,00681R,15,1,1160000,14.33
20180622,00681R,16,0,0,0.00
20180622,00681R,17,128,8094000,100.00
20180622,00682U,1,44,13326,0.17
20180622,00682U,2,388,873674,11.42
20180622,00682U,3,79,668000,8.73
20180622,00682U,4,27,356000,4.65
20180622,00682U,5,13,242000,3.16
20180622,00682U,6,8,182000,2.38
20180622,00682U,7,4,140000,1.83
20180622,00682U,8,4,190000,2.48
20180622,00682U,9,6,437000,5.71
20180622,00682U,10,3,431000,5.63
20180622,00682U,11,3,854000,11.17
20180622,00682U,12,5,2432000,31.81
20180622,00682U,13,0,0,0.00
20180622,00682U,14,1,825000,10.79
20180622,00682U,15,0,0,0.00
20180622,00682U,16,0,0,0.00
20180622,00682U,17,585,7644000,100.00
20180622,00683L,1,0,0,0.00
20180622,00683L,2,613,1572000,5.25
20180622,00683L,3,194,1626000,5.43
20180622,00683L,4,73,980000,3.27
20180622,00683L,5,66,1258000,4.20
20180622,00683L,6,44,1220000,4.07
20180622,00683L,7,27,966000,3.22
20180622,00683L,8,21,1005000,3.35
20180622,00683L,9,26,2019000,6.74
20180622,00683L,10,17,2613000,8.72
20180622,00683L,11,8,2006000,6.70
20180622,00683L,12,1,504000,1.68
20180622,00683L,13,0,0,0.00
20180622,00683L,14,0,0,0.00
20180622,00683L,15,6,14165000,47.32
20180622,00683L,16,0,0,0.00
20180622,00683L,17,1096,29934000,100.00
20180622,00684R,1,0,0,0.00
20180622,00684R,2,17,33000,1.03
20180622,00684R,3,5,38000,1.19
20180622,00684R,4,0,0,0.00
20180622,00684R,5,0,0,0.00
20180622,00684R,6,0,0,0.00
20180622,00684R,7,0,0,0.00
20180622,00684R,8,0,0,0.00
20180622,00684R,9,1,71000,2.22
20180622,00684R,10,2,277000,8.68
20180622,00684R,11,1,300000,9.41
20180622,00684R,12,1,482000,15.11
20180622,00684R,13,1,761000,23.87
20180622,00684R,14,0,0,0.00
20180622,00684R,15,1,1226000,38.45
20180622,00684R,16,0,0,0.00
20180622,00684R,17,29,3188000,100.00
20180622,00685L,1,0,0,0.00
20180622,00685L,2,29,55000,0.63
20180622,00685L,3,7,57000,0.65
20180622,00685L,4,2,27000,0.31
20180622,00685L,5,1,20000,0.23
20180622,00685L,6,1,30000,0.34
20180622,00685L,7,0,0,0.00
20180622,00685L,8,0,0,0.00
20180622,00685L,9,2,109000,1.26
20180622,00685L,10,0,0,0.00
20180622,00685L,11,2,550000,6.36
20180622,00685L,12,0,0,0.00
20180622,00685L,13,1,743000,8.60
20180622,00685L,14,0,0,0.00
20180622,00685L,15,3,7048000,81.58
20180622,00685L,16,0,0,0.00
20180622,00685L,17,48,8639000,100.00
20180622,00686R,1,0,0,0.00
20180622,00686R,2,220,560000,2.09
20180622,00686R,3,89,760000,2.83
20180622,00686R,4,33,440000,1.64
20180622,00686R,5,30,569000,2.12
20180622,00686R,6,45,1217000,4.54
20180622,00686R,7,20,723000,2.70
20180622,00686R,8,17,806000,3.01
20180622,00686R,9,31,2273000,8.48
20180622,00686R,10,13,2060000,7.69
20180622,00686R,11,4,1231000,4.59
20180622,00686R,12,1,450000,1.68
20180622,00686R,13,0,0,0.00
20180622,00686R,14,0,0,0.00
20180622,00686R,15,7,15687000,58.58
20180622,00686R,16,0,0,0.00
20180622,00686R,17,510,26776000,100.00
20180622,00687B,1,0,0,0.00
20180622,00687B,2,207,473000,0.15
20180622,00687B,3,26,227000,0.07
20180622,00687B,4,6,81000,0.02
20180622,00687B,5,10,197000,0.06
20180622,00687B,6,7,178000,0.06
20180622,00687B,7,0,0,0.00
20180622,00687B,8,3,150000,0.05
20180622,00687B,9,1,70000,0.02
20180622,00687B,10,4,541000,0.18
20180622,00687B,11,0,0,0.00
20180622,00687B,12,0,0,0.00
20180622,00687B,13,1,790000,0.26
20180622,00687B,14,0,0,0.00
20180622,00687B,15,6,293080000,99.08
20180622,00687B,16,0,0,0.00
20180622,00687B,17,271,295787000,100.00
20180622,00688L,1,0,0,0.00
20180622,00688L,2,28,36000,0.64
20180622,00688L,3,6,51000,0.90
20180622,00688L,4,1,11000,0.19
20180622,00688L,5,2,39000,0.69
20180622,00688L,6,1,25000,0.44
20180622,00688L,7,0,0,0.00
20180622,00688L,8,0,0,0.00
20180622,00688L,9,1,85000,1.51
20180622,00688L,10,1,146000,2.60
20180622,00688L,11,2,592000,10.54
20180622,00688L,12,2,853000,15.19
20180622,00688L,13,0,0,0.00
20180622,00688L,14,1,1000000,17.80
20180622,00688L,15,2,2777000,49.45
20180622,00688L,16,0,0,0.00
20180622,00688L,17,47,5615000,100.00
20180622,00689R,1,0,0,0.00
20180622,00689R,2,80,123000,2.28
20180622,00689R,3,4,35000,0.64
20180622,00689R,4,1,11000,0.20
20180622,00689R,5,1,20000,0.37
20180622,00689R,6,2,49000,0.90
20180622,00689R,7,1,39000,0.72
20180622,00689R,8,0,0,0.00
20180622,00689R,9,2,127000,2.35
20180622,00689R,10,1,177000,3.28
20180622,00689R,11,3,751000,13.93
20180622,00689R,12,0,0,0.00
20180622,00689R,13,0,0,0.00
20180622,00689R,14,0,0,0.00
20180622,00689R,15,2,4057000,75.28
20180622,00689R,16,0,0,0.00
20180622,00689R,17,97,5389000,100.00
20180622,00690,1,119,40724,0.22
20180622,00690,2,2463,5029401,28.20
20180622,00690,3,311,2547450,14.28
20180622,00690,4,81,1075224,6.03
